1663052078;40.85424;-8.397466;-0.1465634;0.7130409; 
1663052080;40.85532;-8.398596;-0.1465832;0.7130598; 
1663052082;40.85304;-8.398376;-0.1465793;0.71302;
1663052083;40.85473;-8.396652;-0.1465492;0.7130496;Mercado 
1663052085;40.85521;-8.395311;-0.1465258;0.713058; 
1663052087;40.85354;-8.398787;-0.1465865;0.7130287; 
1663052100;40.85489;-8.395835;-0.146535;0.7130524; 
1663052104;40.85426;-8.397398;-0.1465622;0.7130412; 
1663052107;40.85405;-8.39819;-0.1465761;0.7130377; 
1663052111;40.85359;-8.398801;-0.1465867;0.7130297; 
1663052113;40.85367;-8.398972;-0.1465897;0.713031; 
1663052115;40.85368;-8.398825;-0.1465871;0.7130312; 
1663052121;40.8537;-8.398934;-0.1465891;0.7130316; 
1663052122;40.85463;-8.397004;-0.1465554;0.7130479; 
1663052126;40.85461;-8.395455;-0.1465283;0.7130474;Parque de Estacionamento
1663052130;40.85349;-8.398663;-0.1465843;0.7130279; 
1663052136;40.85504;-8.395374;-0.1465269;0.713055; 
1663052138;40.85484;-8.398491;-0.1465813;0.7130514; 
1663052142;40.85445;-8.395317;-0.1465259;0.7130448; 
1663052144;40.85453;-8.397141;-0.1465577;0.7130461;  
1663052145;40.85414;-8.398314;-0.1465782;0.7130393;  
1663052148;40.85326;-8.39843;-0.1465802;0.713024; 
1663052151;40.85501;-8.39552;-0.1465295;0.7130545; 
1663052155;40.85442;-8.398401;-0.1465798;0.7130442;Esteticista
1663052156;40.85558;-8.395417;-0.1465277;0.7130644; 
1663052161;40.8545;-8.395324;-0.146526;0.7130455; 
1663052174;40.85352;-8.399107;-0.1465921;0.7130285; 
1663052175;40.85385;-8.398734;-0.1465856;0.7130342; 
1663052178;40.85407;-8.39775;-0.1465684;0.7130381;Livraria
1663052179;40.85403;-8.398341;-0.1465787;0.7130374; 
1663052182;40.85393;-8.398591;-0.1465831;0.7130356; 
1663052184;40.85333;-8.399259;-0.1465947;0.7130251; 
1663052187;40.85472;-8.396763;-0.1465512;0.7130494; 
1663052189;40.85317;-8.398412;-0.1465799;0.7130223;Olaria
1663052191;40.85482;-8.396078;-0.1465392;0.7130511; 
1663052193;40.85407;-8.398313;-0.1465782;0.713038; 
1663052206;40.85351;-8.39875;-0.1465859;0.7130283; 
